,node1,node2,label
58499,67896,54019,1
58500,67897,54019,1
58501,67894,54019,1
58502,54027,54025,1
58503,125043,54025,1
58504,54026,54025,1
58505,54028,54025,1
58506,54027,54026,1
58507,125043,54026,1
58508,54028,54026,1
58509,54028,54027,1
58510,125043,54028,1
58511,54035,54034,1
58512,54039,54038,1
58513,54042,54041,1
58514,54044,54041,1
58515,54043,54041,1
58516,54043,54042,1
58517,54044,54042,1
58518,54044,54043,1
58519,122508,54045,1
58520,122509,54045,1
58521,121700,54046,1
58522,67953,54048,1
58523,67954,54048,1
58524,67955,54048,1
58525,54050,54049,1
58526,56338,54050,1
58527,56339,54050,1
58528,54053,54052,1
58529,54056,54055,1
58530,54065,54064,1
58531,68463,54065,1
58532,99002,54065,1
58533,99000,54065,1
58534,99001,54065,1
58535,68464,54065,1
58536,72358,54068,1
58537,116782,54068,1
58538,54871,54068,1
58539,54076,54075,1
58540,54078,54077,1
58541,54086,54085,1
58542,54141,54089,1
58543,54143,54089,1
58544,54090,54089,1
58545,54142,54089,1
58546,69207,54093,1
58547,54096,54095,1
58548,54097,54095,1
58549,54097,54096,1
58550,54099,54098,1
58551,100182,54100,1
58552,54102,54101,1
58553,99507,54105,1
58554,99506,54105,1
58555,54111,54108,1
58556,54110,54108,1
58557,54112,54108,1
58558,54109,54108,1
58559,54110,54109,1
58560,54112,54109,1
58561,54111,54109,1
58562,54112,54110,1
58563,96753,54110,1
58564,54111,54110,1
58565,54112,54111,1
58566,68964,54113,1
58567,68963,54113,1
58568,55810,54130,1
58569,54132,54131,1
58570,54134,54133,1
58571,93660,54135,1
58572,54140,54139,1
58573,54143,54141,1
58574,54142,54141,1
58575,54143,54142,1
58576,118484,54143,1
58577,54153,54149,1
58578,54158,54149,1
58579,54152,54149,1
58580,54154,54149,1
58581,54160,54149,1
58582,54159,54149,1
58583,54157,54149,1
58584,54155,54149,1
58585,54156,54149,1
58586,54161,54149,1
58587,54150,54149,1
58588,54151,54149,1
58589,54157,54150,1
58590,54156,54150,1
58591,54155,54150,1
58592,54161,54150,1
58593,54151,54150,1
58594,54152,54150,1
58595,54153,54150,1
58596,54158,54150,1
58597,54160,54150,1
58598,54159,54150,1
58599,54154,54150,1
58600,54159,54151,1
58601,54157,54151,1
58602,54161,54151,1
58603,54160,54151,1
58604,54154,54151,1
58605,54152,54151,1
58606,54156,54151,1
58607,54153,54151,1
58608,54158,54151,1
58609,54155,54151,1
58610,54153,54152,1
58611,54160,54152,1
58612,54155,54152,1
58613,54157,54152,1
58614,54159,54152,1
58615,54161,54152,1
58616,54154,54152,1
58617,54158,54152,1
58618,54156,54152,1
58619,54154,54153,1
58620,54161,54153,1
58621,54155,54153,1
58622,54159,54153,1
58623,54158,54153,1
58624,54156,54153,1
58625,54157,54153,1
58626,54160,54153,1
58627,54161,54154,1
58628,54160,54154,1
58629,54155,54154,1
58630,54159,54154,1
58631,54157,54154,1
58632,54158,54154,1
58633,54156,54154,1
58634,54159,54155,1
58635,54156,54155,1
58636,54158,54155,1
58637,54161,54155,1
58638,54160,54155,1
58639,54157,54155,1
58640,54161,54156,1
58641,54159,54156,1
58642,54157,54156,1
58643,54160,54156,1
58644,54158,54156,1
58645,54158,54157,1
58646,54161,54157,1
58647,54160,54157,1
58648,54159,54157,1
58649,54159,54158,1
58650,54160,54158,1
58651,54161,54158,1
58652,54160,54159,1
58653,54161,54159,1
58654,54161,54160,1
58655,54164,54162,1
58656,54163,54162,1
58657,54164,54163,1
58658,54167,54165,1
58659,54166,54165,1
58660,54167,54166,1
58661,68279,54167,1
58662,99396,54167,1
58663,99178,54167,1
58664,54169,54168,1
58665,131834,54169,1
58666,102265,54172,1
58667,102647,54172,1
58668,54178,54177,1
58669,54189,54188,1
58670,55754,54188,1
58671,55755,54188,1
58672,55753,54188,1
58673,101806,54197,1
58674,54198,54197,1
58675,101807,54197,1
58676,73586,54198,1
58677,54568,54223,1
58678,54569,54223,1
58679,54238,54237,1
58680,72034,54247,1
58681,94766,54247,1
58682,73408,54269,1
58683,73407,54269,1
58684,73406,54269,1
58685,95686,54283,1
58686,95685,54283,1
58687,121418,54309,1
58688,54349,54348,1
58689,54351,54350,1
58690,54352,54350,1
58691,54352,54351,1
58692,120842,54380,1
58693,120843,54380,1
58694,81101,54380,1
58695,120840,54380,1
58696,54381,54380,1
58697,120844,54380,1
58698,120841,54380,1
58699,81100,54380,1
58700,54382,54380,1
58701,94150,54380,1
58702,54383,54380,1
58703,120844,54381,1
58704,54382,54381,1
58705,94150,54381,1
58706,120843,54381,1
58707,120841,54381,1
58708,54383,54381,1
58709,120842,54381,1
58710,120840,54381,1
58711,120843,54382,1
58712,120842,54382,1
58713,120841,54382,1
58714,54383,54382,1
58715,120844,54382,1
58716,120840,54382,1
58717,120842,54383,1
58718,120843,54383,1
58719,120844,54383,1
58720,120840,54383,1
58721,120841,54383,1
58722,96534,54432,1
58723,54449,54444,1
58724,54447,54444,1
58725,54446,54444,1
58726,54452,54444,1
58727,54451,54444,1
58728,54445,54444,1
58729,54448,54444,1
58730,54450,54444,1
58731,54448,54445,1
58732,54446,54445,1
58733,54451,54445,1
58734,54450,54445,1
58735,54449,54445,1
58736,54452,54445,1
58737,54447,54445,1
58738,54447,54446,1
58739,54452,54446,1
58740,54448,54446,1
58741,54451,54446,1
58742,54449,54446,1
58743,54450,54446,1
58744,54450,54447,1
58745,54452,54447,1
58746,54451,54447,1
58747,54449,54447,1
58748,54448,54447,1
58749,54452,54448,1
58750,54451,54448,1
58751,54449,54448,1
58752,54450,54448,1
58753,54451,54449,1
58754,54452,54449,1
58755,54450,54449,1
58756,54451,54450,1
58757,54452,54450,1
58758,54452,54451,1
58759,54456,54455,1
58760,69980,54469,1
58761,69979,54469,1
58762,54471,54470,1
58763,117524,54471,1
58764,54479,54478,1
58765,54487,54485,1
58766,54486,54485,1
58767,54487,54486,1
58768,98325,54489,1
58769,98323,54489,1
58770,98324,54489,1
58771,54493,54492,1
58772,54497,54496,1
58773,54514,54513,1
58774,126347,54523,1
58775,54537,54535,1
58776,54538,54535,1
58777,54536,54535,1
58778,54538,54536,1
58779,54537,54536,1
58780,54538,54537,1
58781,68608,54538,1
58782,68607,54538,1
58783,54540,54539,1
58784,54569,54568,1
58785,54578,54577,1
58786,54579,54577,1
58787,54579,54578,1
58788,54623,54621,1
58789,54624,54621,1
58790,54622,54621,1
58791,54624,54622,1
58792,54623,54622,1
58793,98486,54623,1
58794,54624,54623,1
58795,67786,54628,1
58796,54641,54640,1
58797,56319,54640,1
58798,54648,54647,1
58799,75568,54654,1
58800,54670,54669,1
58801,114153,54670,1
58802,69877,54724,1
58803,54726,54724,1
58804,54725,54724,1
58805,54726,54725,1
58806,99253,54756,1
58807,78591,54762,1
58808,78590,54762,1
58809,54767,54765,1
58810,119561,54765,1
58811,119560,54765,1
58812,54766,54765,1
58813,54767,54766,1
58814,121624,54772,1
58815,69699,54772,1
58816,115067,54772,1
58817,54779,54778,1
58818,98284,54779,1
58819,127514,54779,1
58820,56565,54779,1
58821,98283,54779,1
58822,54792,54791,1
58823,95421,54792,1
58824,95420,54792,1
58825,54794,54793,1
58826,130687,54794,1
58827,130686,54794,1
58828,54796,54795,1
58829,76816,54796,1
58830,72792,54796,1
58831,72794,54796,1
58832,70148,54796,1
58833,72793,54796,1
58834,72791,54796,1
58835,131630,54797,1
58836,121318,54797,1
58837,131631,54797,1
58838,54802,54800,1
58839,54801,54800,1
58840,54802,54801,1
58841,54806,54805,1
58842,54823,54821,1
58843,54822,54821,1
58844,54824,54821,1
58845,73876,54822,1
58846,54823,54822,1
58847,54824,54822,1
58848,70868,54822,1
58849,54824,54823,1
58850,54837,54836,1
58851,54846,54845,1
58852,54850,54845,1
58853,54849,54845,1
58854,54848,54845,1
58855,54847,54845,1
58856,54849,54846,1
58857,96806,54846,1
58858,54848,54846,1
58859,131952,54846,1
58860,131495,54846,1
58861,54850,54846,1
58862,54847,54846,1
58863,54848,54847,1
58864,54849,54847,1
58865,54850,54847,1
58866,54850,54848,1
58867,54849,54848,1
58868,54850,54849,1
58869,131495,54850,1
58870,131952,54850,1
58871,96806,54850,1
58872,54853,54851,1
58873,54852,54851,1
58874,54853,54852,1
58875,72358,54871,1
58876,116782,54871,1
58877,119915,54871,1
58878,119914,54871,1
58879,54889,54888,1
58880,54921,54920,1
58881,54922,54920,1
58882,76886,54921,1
58883,54922,54921,1
58884,76885,54921,1
58885,54942,54941,1
58886,54961,54960,1
58887,54974,54973,1
58888,54975,54973,1
58889,54975,54974,1
58890,54977,54976,1
58891,99250,54978,1
58892,99249,54978,1
58893,100670,54978,1
58894,114335,54979,1
58895,54988,54987,1
58896,55016,55015,1
58897,55033,55032,1
58898,55059,55057,1
58899,55060,55057,1
58900,55058,55057,1
58901,55060,55058,1
58902,55059,55058,1
58903,55060,55059,1
58904,81244,55059,1
58905,81243,55059,1
58906,125980,55060,1
58907,125979,55060,1
58908,55986,55063,1
58909,55988,55063,1
58910,55648,55063,1
58911,55989,55063,1
58912,55987,55063,1
58913,55809,55095,1
58914,55810,55095,1
58915,55096,55095,1
58916,55114,55113,1
58917,95293,55127,1
58918,130909,55127,1
58919,130910,55127,1
58920,55129,55128,1
58921,55148,55147,1
58922,55155,55154,1
58923,55156,55154,1
58924,55157,55154,1
58925,55157,55155,1
58926,55156,55155,1
58927,55157,55156,1
58928,55163,55162,1
58929,55177,55175,1
58930,55176,55175,1
58931,55177,55176,1
58932,55186,55185,1
58933,55189,55188,1
58934,70925,55189,1
58935,55191,55190,1
58936,115335,55190,1
58937,121435,55190,1
58938,55198,55197,1
58939,55199,55197,1
58940,55200,55197,1
58941,55200,55198,1
58942,55199,55198,1
58943,55200,55199,1
58944,80780,55203,1
58945,55210,55209,1
58946,55232,55230,1
58947,55233,55230,1
58948,55231,55230,1
58949,55232,55231,1
58950,55233,55231,1
58951,55233,55232,1
58952,55263,55262,1
58953,69635,55264,1
58954,69634,55264,1
58955,69647,55264,1
58956,55265,55264,1
58957,125505,55278,1
58958,69487,55280,1
58959,69612,55280,1
58960,69613,55280,1
58961,55287,55286,1
58962,68593,55290,1
58963,55304,55303,1
58964,98005,55316,1
58965,131341,55320,1
58966,131340,55320,1
58967,70608,55323,1
58968,55332,55331,1
58969,55344,55341,1
58970,55346,55341,1
58971,99366,55341,1
58972,99361,55341,1
58973,55345,55341,1
58974,99362,55341,1
58975,99363,55341,1
58976,55342,55341,1
58977,99365,55341,1
58978,55343,55341,1
58979,99364,55341,1
58980,55345,55342,1
58981,55344,55342,1
58982,55343,55342,1
58983,55346,55342,1
58984,55344,55343,1
58985,55346,55343,1
58986,55345,55343,1
58987,55346,55344,1
58988,55345,55344,1
58989,101064,55344,1
58990,55346,55345,1
58991,99362,55346,1
58992,99363,55346,1
58993,99365,55346,1
58994,99361,55346,1
58995,99364,55346,1
58996,98088,55346,1
58997,99366,55346,1
58998,55357,55356,1
58999,55381,55380,1
59000,55387,55386,1
59001,80749,55387,1
59002,57575,55401,1
59003,55410,55409,1
59004,55418,55417,1
59005,55419,55417,1
59006,55420,55417,1
59007,55420,55418,1
59008,55419,55418,1
59009,55420,55419,1
59010,75055,55428,1
59011,55444,55442,1
59012,55443,55442,1
59013,55446,55442,1
59014,55445,55442,1
59015,55446,55443,1
59016,55444,55443,1
59017,55445,55443,1
59018,55445,55444,1
59019,55446,55444,1
59020,55446,55445,1
59021,55450,55449,1
59022,55451,55449,1
59023,55451,55450,1
59024,125300,55451,1
59025,125298,55451,1
59026,125299,55451,1
59027,68471,55452,1
59028,55454,55452,1
59029,55453,55452,1
59030,55454,55453,1
59031,55461,55460,1
59032,55463,55462,1
59033,124213,55480,1
59034,55490,55489,1
59035,55491,55489,1
59036,55491,55490,1
59037,55509,55508,1
59038,55514,55513,1
59039,55516,55515,1
59040,55523,55518,1
59041,55520,55518,1
59042,55522,55518,1
59043,55519,55518,1
59044,55525,55518,1
59045,55521,55518,1
59046,55524,55518,1
59047,55521,55519,1
59048,55524,55519,1
59049,55523,55519,1
59050,55525,55519,1
59051,55520,55519,1
59052,55522,55519,1
59053,55524,55520,1
59054,55523,55520,1
59055,55525,55520,1
59056,55522,55520,1
59057,55521,55520,1
59058,55525,55521,1
59059,55522,55521,1
59060,55524,55521,1
59061,55523,55521,1
59062,55525,55522,1
59063,55524,55522,1
59064,55523,55522,1
59065,55525,55523,1
59066,55524,55523,1
59067,55525,55524,1
59068,55527,55526,1
59069,99520,55533,1
59070,99522,55533,1
59071,99521,55533,1
59072,95644,55536,1
59073,77667,55536,1
59074,95645,55536,1
59075,95643,55536,1
59076,55543,55542,1
59077,55561,55560,1
59078,55562,55560,1
59079,55562,55561,1
59080,115287,55562,1
59081,118755,55562,1
59082,115288,55562,1
59083,68704,55562,1
59084,68705,55562,1
59085,118754,55562,1
59086,121949,55562,1
59087,115289,55562,1
59088,55568,55567,1
59089,55569,55567,1
59090,55569,55568,1
59091,77930,55574,1
59092,55583,55581,1
59093,55582,55581,1
59094,79295,55581,1
59095,79294,55581,1
59096,55583,55582,1
59097,55595,55594,1
59098,55605,55603,1
59099,55604,55603,1
59100,55605,55604,1
59101,130116,55607,1
59102,55609,55608,1
59103,102176,55609,1
59104,55614,55613,1
59105,55751,55614,1
59106,55750,55614,1
59107,55624,55623,1
59108,76520,55628,1
59109,71384,55628,1
59110,76519,55628,1
59111,76518,55628,1
59112,76521,55628,1
59113,55632,55630,1
59114,55631,55630,1
59115,55632,55631,1
59116,100549,55632,1
59117,100548,55632,1
59118,57492,55632,1
59119,55636,55634,1
59120,55635,55634,1
59121,55636,55635,1
59122,55638,55637,1
59123,55639,55637,1
59124,130308,55637,1
59125,130307,55637,1
59126,55639,55638,1
59127,55641,55640,1
59128,55642,55640,1
59129,55642,55641,1
59130,55648,55647,1
59131,55989,55648,1
59132,55651,55650,1
59133,57079,55651,1
59134,95128,55651,1
59135,95129,55651,1
59136,96655,55651,1
59137,96654,55651,1
59138,55653,55652,1
59139,55656,55655,1
59140,55657,55655,1
59141,55657,55656,1
59142,67814,55656,1
59143,67815,55656,1
59144,57595,55657,1
59145,55659,55658,1
59146,122129,55658,1
59147,79047,55660,1
59148,79779,55660,1
59149,79988,55660,1
59150,55663,55662,1
59151,55666,55665,1
59152,91986,55665,1
59153,74308,55665,1
59154,91985,55665,1
59155,57456,55665,1
59156,77075,55665,1
59157,113993,55666,1
59158,120414,55666,1
59159,115067,55666,1
59160,55671,55670,1
59161,93820,55671,1
59162,55674,55673,1
59163,55945,55675,1
59164,55946,55675,1
59165,67892,55675,1
59166,67891,55675,1
59167,55676,55675,1
59168,55678,55677,1
59169,55680,55679,1
59170,55684,55682,1
59171,55683,55682,1
59172,55684,55683,1
59173,55686,55685,1
59174,55689,55688,1
59175,100339,55694,1
59176,55697,55696,1
59177,68296,55696,1
59178,55698,55696,1
59179,55699,55696,1
59180,55698,55697,1
59181,55699,55697,1
59182,68296,55697,1
59183,55699,55698,1
59184,55704,55703,1
59185,55708,55703,1
59186,55707,55703,1
59187,55705,55703,1
59188,55709,55703,1
59189,55706,55703,1
59190,55708,55704,1
59191,55709,55704,1
59192,55705,55704,1
59193,55706,55704,1
59194,55707,55704,1
59195,55706,55705,1
59196,68767,55705,1
59197,55707,55705,1
59198,55709,55705,1
59199,55708,55705,1
59200,55707,55706,1
59201,55708,55706,1
59202,55709,55706,1
59203,55708,55707,1
59204,68767,55707,1
59205,55709,55707,1
59206,68767,55708,1
59207,55709,55708,1
59208,68767,55709,1
59209,55714,55713,1
59210,55719,55717,1
59211,55718,55717,1
59212,55719,55718,1
59213,55721,55720,1
59214,55723,55722,1
59215,55724,55722,1
59216,55724,55723,1
59217,55732,55731,1
59218,55734,55733,1
59219,130826,55738,1
59220,130825,55738,1
59221,130821,55738,1
59222,130823,55738,1
59223,130822,55738,1
59224,130824,55738,1
59225,130782,55739,1
59226,131096,55739,1
59227,131336,55739,1
59228,115170,55740,1
59229,95722,55740,1
59230,124610,55740,1
59231,71551,55740,1
59232,95723,55740,1
59233,55744,55743,1
59234,116784,55748,1
59235,97389,55748,1
59236,116785,55748,1
59237,116783,55748,1
59238,55751,55750,1
59239,68972,55750,1
59240,55755,55753,1
59241,55754,55753,1
59242,55755,55754,1
59243,55759,55758,1
59244,55760,55758,1
59245,55760,55759,1
59246,56502,55765,1
59247,55767,55765,1
59248,55766,55765,1
59249,55767,55766,1
59250,56502,55767,1
59251,124349,55768,1
59252,115379,55768,1
59253,55769,55768,1
59254,55770,55768,1
59255,55770,55769,1
59256,57367,55771,1
59257,55772,55771,1
59258,98103,55771,1
59259,55775,55773,1
59260,69294,55773,1
59261,126005,55773,1
59262,55774,55773,1
59263,55775,55774,1
59264,55779,55778,1
59265,55780,55778,1
59266,55780,55779,1
59267,55782,55781,1
59268,55783,55781,1
59269,55783,55782,1
59270,55789,55788,1
59271,55796,55793,1
59272,55795,55793,1
59273,55794,55793,1
59274,55796,55794,1
59275,55795,55794,1
59276,55796,55795,1
59277,55800,55799,1
59278,55804,55802,1
59279,55803,55802,1
59280,55806,55802,1
59281,55805,55802,1
59282,55806,55803,1
59283,55804,55803,1
59284,55805,55803,1
59285,55806,55804,1
59286,55805,55804,1
59287,55806,55805,1
59288,56460,55809,1
59289,55810,55809,1
59290,55816,55815,1
59291,67738,55820,1
59292,56670,55820,1
59293,67736,55820,1
59294,67737,55820,1
59295,55825,55823,1
59296,55824,55823,1
59297,127293,55824,1
59298,55825,55824,1
59299,101559,55824,1
59300,101560,55824,1
59301,55828,55826,1
59302,55827,55826,1
59303,55828,55827,1
59304,102435,55828,1
59305,56711,55828,1
59306,102434,55828,1
59307,102436,55828,1
59308,55832,55830,1
59309,55831,55830,1
59310,71009,55830,1
59311,55833,55830,1
59312,71008,55830,1
59313,55832,55831,1
59314,55833,55831,1
59315,55833,55832,1
59316,121618,55836,1
59317,79020,55845,1
59318,57093,55845,1
59319,57456,55845,1
59320,94620,55847,1
59321,55849,55848,1
59322,55851,55848,1
59323,55850,55848,1
59324,55850,55849,1
59325,55851,55849,1
59326,55851,55850,1
59327,97747,55853,1
59328,55857,55856,1
59329,55858,55856,1
59330,55858,55857,1
59331,55864,55863,1
59332,55865,55863,1
59333,57536,55864,1
59334,57537,55864,1
59335,55865,55864,1
59336,101417,55864,1
59337,56459,55870,1
59338,74490,55870,1
59339,55871,55870,1
59340,130580,55876,1
59341,130579,55876,1
59342,55880,55879,1
59343,55888,55887,1
59344,57034,55891,1
59345,57036,55891,1
59346,55892,55891,1
59347,57037,55891,1
59348,57035,55891,1
59349,55895,55893,1
59350,55897,55893,1
59351,55896,55893,1
59352,55894,55893,1
59353,55896,55894,1
59354,55895,55894,1
59355,55897,55894,1
59356,55897,55895,1
59357,55896,55895,1
59358,55897,55896,1
59359,55900,55899,1
59360,55901,55899,1
59361,55901,55900,1
59362,55907,55905,1
59363,55906,55905,1
59364,55907,55906,1
59365,55909,55908,1
59366,55914,55912,1
59367,55915,55912,1
59368,55913,55912,1
59369,55915,55913,1
59370,55914,55913,1
59371,55915,55914,1
59372,55921,55920,1
59373,55923,55922,1
59374,55925,55924,1
59375,96563,55933,1
59376,96562,55933,1
59377,96448,55933,1
59378,102380,55933,1
59379,55941,55940,1
59380,124723,55944,1
59381,124726,55944,1
59382,124725,55944,1
59383,124724,55944,1
59384,57124,55945,1
59385,57123,55945,1
59386,55946,55945,1
59387,131306,55950,1
59388,124276,55950,1
59389,131307,55950,1
59390,119062,55952,1
59391,119060,55952,1
59392,70028,55952,1
59393,119061,55952,1
59394,55954,55953,1
59395,55955,55953,1
59396,55955,55954,1
59397,55957,55956,1
59398,55959,55958,1
59399,55964,55961,1
59400,55962,55961,1
59401,55963,55961,1
59402,55963,55962,1
59403,55964,55962,1
59404,55964,55963,1
59405,98611,55972,1
59406,55973,55972,1
59407,124471,55973,1
59408,98611,55973,1
59409,55977,55976,1
59410,55980,55979,1
59411,55987,55986,1
59412,55989,55986,1
59413,55988,55986,1
59414,55989,55987,1
59415,55988,55987,1
59416,55989,55988,1
59417,94992,55991,1
59418,55992,55991,1
59419,55993,55991,1
59420,94992,55992,1
59421,118059,55992,1
59422,118060,55992,1
59423,94994,55992,1
59424,94993,55992,1
59425,55993,55992,1
59426,118061,55992,1
59427,55996,55995,1
59428,55999,55998,1
59429,56006,56005,1
59430,56009,56007,1
59431,56008,56007,1
59432,56009,56008,1
59433,97869,56010,1
59434,56014,56011,1
59435,56012,56011,1
59436,56013,56011,1
59437,56014,56012,1
59438,56013,56012,1
59439,56014,56013,1
59440,56018,56015,1
59441,56016,56015,1
59442,56017,56015,1
59443,56017,56016,1
59444,56018,56016,1
59445,56018,56017,1
59446,56022,56021,1
59447,56026,56025,1
59448,56652,56026,1
59449,57540,56026,1
59450,69500,56026,1
59451,57539,56026,1
59452,56032,56031,1
59453,56036,56035,1
59454,56046,56045,1
59455,56048,56047,1
59456,114707,56047,1
59457,56049,56047,1
59458,114708,56047,1
59459,56051,56047,1
59460,56050,56047,1
59461,56049,56048,1
59462,56050,56048,1
59463,56051,56048,1
59464,56051,56049,1
59465,56050,56049,1
59466,56051,56050,1
59467,115386,56054,1
59468,75355,56054,1
59469,56059,56058,1
59470,122323,56059,1
59471,56548,56060,1
59472,56064,56063,1
59473,56065,56063,1
59474,76261,56064,1
59475,114446,56064,1
59476,56065,56064,1
59477,114448,56064,1
59478,118093,56064,1
59479,126937,56064,1
59480,114447,56064,1
59481,126936,56064,1
59482,115620,56064,1
59483,56068,56067,1
59484,115944,56068,1
59485,115532,56068,1
59486,98300,56071,1
59487,56075,56074,1
59488,56081,56080,1
59489,56083,56082,1
59490,122900,56089,1
59491,120259,56091,1
59492,99745,56091,1
59493,56094,56092,1
59494,56093,56092,1
59495,56094,56093,1
59496,56100,56098,1
59497,56099,56098,1
59498,56100,56099,1
59499,56106,56105,1
59500,101522,56110,1
59501,56111,56110,1
59502,98018,56111,1
59503,97641,56111,1
59504,97640,56111,1
59505,98017,56111,1
59506,56113,56112,1
59507,56115,56114,1
59508,56116,56114,1
59509,56116,56115,1
59510,56124,56123,1
59511,99304,56126,1
59512,99302,56126,1
59513,99303,56126,1
59514,99301,56126,1
59515,56129,56128,1
59516,56130,56128,1
59517,56130,56129,1
59518,56136,56135,1
59519,127221,56137,1
59520,127223,56137,1
59521,127220,56137,1
59522,80504,56137,1
59523,127222,56137,1
59524,56141,56140,1
59525,56142,56140,1
59526,56142,56141,1
59527,56145,56143,1
59528,56146,56143,1
59529,56147,56143,1
59530,56144,56143,1
59531,56146,56144,1
59532,56147,56144,1
59533,56145,56144,1
59534,56147,56145,1
59535,56146,56145,1
59536,56147,56146,1
59537,120029,56147,1
59538,120030,56147,1
59539,69710,56147,1
59540,56149,56148,1
59541,56150,56148,1
59542,56150,56149,1
59543,56152,56151,1
59544,56153,56151,1
59545,56153,56152,1
59546,56161,56159,1
59547,56160,56159,1
59548,56161,56160,1
59549,96892,56166,1
59550,56169,56168,1
59551,56171,56170,1
59552,56173,56170,1
59553,56172,56170,1
59554,56172,56171,1
59555,56173,56171,1
59556,56173,56172,1
59557,121647,56175,1
59558,56182,56181,1
59559,93228,56186,1
59560,78430,56186,1
59561,56188,56187,1
59562,56189,56187,1
59563,56189,56188,1
59564,56194,56193,1
59565,56196,56193,1
59566,56195,56193,1
59567,56196,56194,1
59568,56195,56194,1
59569,56196,56195,1
59570,56201,56199,1
59571,56200,56199,1
59572,56201,56200,1
59573,79898,56201,1
59574,91662,56201,1
59575,91661,56201,1
59576,79514,56201,1
59577,56204,56203,1
59578,56205,56203,1
59579,68685,56204,1
59580,56205,56204,1
59581,96523,56205,1
59582,96524,56205,1
59583,96522,56205,1
59584,56208,56207,1
59585,56211,56209,1
59586,56210,56209,1
59587,56211,56210,1
59588,56213,56212,1
59589,68210,56216,1
59590,56220,56218,1
59591,56219,56218,1
59592,56220,56219,1
59593,56222,56221,1
59594,97779,56222,1
59595,56225,56224,1
59596,56227,56224,1
59597,56228,56224,1
59598,56226,56224,1
59599,56227,56225,1
59600,56228,56225,1
59601,56226,56225,1
59602,56227,56226,1
59603,56228,56226,1
59604,56228,56227,1
59605,57405,56228,1
59606,57404,56228,1
59607,57403,56228,1
59608,57401,56228,1
59609,57402,56228,1
59610,56235,56231,1
59611,56236,56231,1
59612,56233,56231,1
59613,56234,56231,1
59614,56232,56231,1
59615,56233,56232,1
59616,56234,56232,1
59617,56236,56232,1
59618,56235,56232,1
59619,56236,56233,1
59620,56234,56233,1
59621,56235,56233,1
59622,56236,56234,1
59623,56235,56234,1
59624,56236,56235,1
59625,56239,56237,1
59626,56240,56237,1
59627,56238,56237,1
59628,56240,56238,1
59629,68249,56238,1
59630,56239,56238,1
59631,68252,56238,1
59632,68250,56238,1
59633,68253,56238,1
59634,68251,56238,1
59635,56240,56239,1
59636,56247,56246,1
59637,101808,56250,1
59638,124086,56250,1
59639,120068,56250,1
59640,124087,56250,1
59641,69173,56250,1
59642,56257,56255,1
59643,56256,56255,1
59644,56257,56256,1
59645,56260,56259,1
59646,56261,56259,1
59647,56261,56260,1
59648,56264,56262,1
59649,56263,56262,1
59650,56264,56263,1
59651,56266,56265,1
59652,56269,56267,1
59653,56268,56267,1
59654,56270,56267,1
59655,98191,56267,1
59656,56270,56268,1
59657,56269,56268,1
59658,56270,56269,1
59659,56272,56271,1
59660,116253,56272,1
59661,116254,56272,1
59662,56789,56272,1
59663,116252,56272,1
59664,56279,56277,1
59665,56278,56277,1
59666,56279,56278,1
59667,56282,56280,1
59668,56281,56280,1
59669,56282,56281,1
59670,56290,56289,1
59671,56294,56292,1
59672,56293,56292,1
59673,56294,56293,1
59674,56296,56295,1
59675,56298,56295,1
59676,56297,56295,1
59677,100077,56295,1
59678,56299,56295,1
59679,56297,56296,1
59680,100077,56296,1
59681,56299,56296,1
59682,56298,56296,1
59683,56298,56297,1
59684,56299,56297,1
59685,56299,56298,1
59686,100077,56299,1
59687,56301,56300,1
59688,56303,56300,1
59689,56302,56300,1
59690,56302,56301,1
59691,56303,56301,1
59692,57269,56301,1
59693,77148,56302,1
59694,56303,56302,1
59695,76010,56302,1
59696,125714,56306,1
59697,95412,56306,1
59698,56325,56324,1
59699,56328,56326,1
59700,56327,56326,1
59701,56328,56327,1
59702,69233,56328,1
59703,69234,56328,1
59704,56332,56331,1
59705,56335,56333,1
59706,56334,56333,1
59707,56335,56334,1
59708,56339,56338,1
59709,98885,56341,1
59710,56343,56342,1
59711,56347,56344,1
59712,56346,56344,1
59713,56345,56344,1
59714,56346,56345,1
59715,56347,56345,1
59716,56347,56346,1
59717,56355,56354,1
59718,56356,56354,1
59719,56356,56355,1
59720,56360,56358,1
59721,56359,56358,1
59722,56360,56359,1
59723,56363,56361,1
59724,56362,56361,1
59725,98298,56362,1
59726,56363,56362,1
59727,98299,56362,1
59728,56367,56364,1
59729,56366,56364,1
59730,56365,56364,1
59731,56367,56365,1
59732,56366,56365,1
59733,56367,56366,1
59734,56373,56372,1
59735,56374,56372,1
59736,56374,56373,1
59737,56378,56375,1
59738,56379,56375,1
59739,56377,56375,1
59740,56376,56375,1
59741,56378,56376,1
59742,56377,56376,1
59743,56379,56376,1
59744,56379,56377,1
59745,56378,56377,1
59746,56379,56378,1
59747,56381,56380,1
59748,56383,56382,1
59749,74786,56384,1
59750,71839,56384,1
59751,98572,56384,1
59752,71224,56384,1
59753,56386,56385,1
59754,69319,56386,1
59755,81051,56388,1
59756,56395,56394,1
59757,56396,56394,1
59758,56396,56395,1
59759,56398,56397,1
59760,125367,56397,1
59761,125368,56397,1
59762,130392,56398,1
59763,130393,56398,1
59764,56400,56399,1
59765,56401,56399,1
59766,56402,56399,1
59767,56403,56399,1
59768,56403,56400,1
59769,56401,56400,1
